old_id	author	comment	origin
579	ooo	"Money a cambiato la vita a tanta gente tanti si sono rovinati senza accorgersi altri anno dimenticato da dove sono partiti ovviamente tanti si godono la vita quelli che possono perché ci sono anche quelli che pur avendo soldi la vita non si li possono godere più La Vita La Salute La felicità La Gioia delle piccole cose Anche del L""Amore non li puoi comprare con i soldi compri si ma solo falsità e inganno sempre con il cuore "	ABBA_money
580	per söderlind	wERRY COOOL SONG - I WRITE MY SWEDICH SONG------ MOLL BOGGIIE WOGGIE ----...BECUISE OF THIS ...BIG ...TANKS ABBA.......	ABBA_money
581	kat juntilla	When your mom/dad gave u 100$ for lunch money:	ABBA_money
582	The Odd Slovenian	Probably the most “evil” sounding abba song but it’s still a bop	ABBA_money
584	LRN	when you get your pay	ABBA_money
585	Amira Ankrah	Why dose the men look like Jesus 	ABBA_money
586	Jozee Powl	Listening to banks monotone brain wash tune playing this louder.. 	ABBA_money
587	Gintarė Maksimovaitė	I love Abba. Very talented stars.	ABBA_money
588	Ida Wallace	My dad is starting to worry me about My spending on food, and the prices keep rising which worries me sm to the point i feel depressed and anxious	ABBA_money
589	Bi-lyne Jackson18	Ah yes the theme of Mr Krabs	ABBA_money
590	Catrina Sulit	I think Abba have lay all your love	ABBA_money
591	Himiko Toga	My mom if she had money	ABBA_money
592	Willian 57 Saraiva	toda ves que eu fico deprimido eu venho ouvir abba, e muito bom <3	ABBA_money
593	Buckskin-Frank	I got sent this by a Discord bot thinking it was a rickroll 	ABBA_money
595	Dana Fishaye	When you find 50cents on the street	ABBA_money
596	Whonus	I just wanted to buy a pepe coin...	ABBA_money
597	No Caption	Paycheck arrives: Money Money Money 1 week later: Gimme Gimme Gimme	ABBA_money
598	Dorami-Miner DM	when mom gave $100 to donate in the game:	ABBA_money
599	XOXOROBLOXI	Im a sucker for the money, money money must be Funny in the Rich man world	ABBA_money
601	Yellow Bug161	"This is my ALL time favourite ""ABBA"" track considering it is Frida mainly singing and I truly admire and acknowledge Frida's unique style, quintessential sprit & brilliant performance!! :)"	ABBA_money
602	RonWall	What I like about ABBA that their every song has meaning. Ther is no any story in pop songs nowadays. Eventually - love.	ABBA_money
603	safiya samy	i love it	ABBA_money
604	Kutty Dane Dane	Super hit of Abba.thanks.	ABBA_money
608	Star	I'm on Abba binge, I love how varied the music is	ABBA_money
611	Yonathân Panda	Pov: You when you have your first job	ABBA_money
612	Elimz	When u get this from dank memer	ABBA_money
613	CaveSp1d3rGam1ng	POV: you’re here from dank memer	ABBA_money
614	Yiorghos George	When i find a wealthy man to adopt me, i can always find another wealthier to do the same. And so on.... Cant it be this way.? I think one would have the chance to try it. You just have to take your chances and give it a go. Red - black or odds and even in LAS Vegas or Monaco. Sounds much likely the same.	ABBA_money
615	Knockz	dank memer	ABBA_money
616	Sami Fa	Here cause of Immortal technique.	ABBA_money
617	kiannaurr	MONEY MONEY MONEY!!! MUST BE FUNNY!! IN THE RICH MAN'S WORLDD	ABBA_money
620	Flaky Personn	The gacha community ruined this beautiful song 	ABBA_money
621	Zoe Ceballos	MONEY MONEY MONEY!! MUST BE FUNNY! IN THE RICH MAN WORLD!!	ABBA_money
625	anime__cue__	iconic was	ABBA_money
626	•°bitxhs°•	I found this because of dank memer. Cool	ABBA_money
627	Liani Burnett	0:47 Munty, Munty, Munty Must be Funny In a rich man GUNT!	ABBA_money
629	Boyana Tsvetkova	Money,money,monye	ABBA_money
630	pz112	I read the title in a mr. krabs voice	ABBA_money
631	{angry nezuko}	Fun fact princess Diana loved you guys so keep up the work for her in heaven 	ABBA_money
633	faaiz gamez	you can tell this is a different country cause the curransy	ABBA_money
634	FireKathy!	Dank meme I just wanna get a shovel	ABBA_money
635	Scott Walker	I'll fool around and have a ball class	ABBA_money
636	FrxnchGoblin	I just clicked on dank memer	ABBA_money
637	KatieGoesRandom	I was on Discord and somehow got on YouTube...	ABBA_money
639	F_Zone	thats probably MR. Crabs favorite song	ABBA_money
640	*Las historias de Marlin*	MONEY MONEY MONEY! MUST BE FUNNY! IN THE RICH MAN WORLD!	ABBA_money
642	MrWorldwide	"I can't unhear: ""Henry, Henry, Henry"""	ABBA_money
643	Bonnie	 ain’t it sad ~ that’s too bad ~	ABBA_money
644	{Cloudb3rry}	POV: your here cause of dank memer	ABBA_money
645	N00N01	When you find expensive woodscraps in lumbertycoon 2 and theres a chunk you can get 1800 cash for	ABBA_money
647	Barty Spider	Welp london avatars of abba is going on rn congrats who found this	ABBA_money
648	Dark Mayonaise	When it’s Chinese years:	ABBA_money
649	Alexander Groome	Cost of Living Crisis 2022 this song can be used for 	ABBA_money
650	Let It Be	Did Agnetha Wink Me?	ABBA_money
652	RufusShinraPower	Lmao they use $1 bills when they dramatically slap money on the table.	ABBA_money
653	ZOKOZZ G&K	Thé voice	ABBA_money
654	Ryan Leonard	Because this song is for you Dennis	ABBA_money
655	Voxelo	0:47 money money money	ABBA_money
656	Will Thomsen	Joke is they’re rich lol	ABBA_money
657	The 712th	For the money	ABBA_money
658	Showcaser	so this is where dank memer led me to	ABBA_money
659	ILoveJoJe	When you pay off your house in animal crossing	ABBA_money
660	Shadow Man	I have been sent here by...  	ABBA_money
663	ᚠᛖᚾᚱᛁᚱ ᛚᛟᚲᛁᛊᛊᛟᚾ	Anthem from Selensky's mailbox.	ABBA_money
664	justiziabelle	wished abba were based, but they were not. they were so close though.	ABBA_money
665	Johnangel Zabaleta	Now you realize they were talking about Sugar Daddies HAHA	ABBA_money
666	a short engineer	when you sell a steam item for 50 cent	ABBA_money
667	miku	Money Money must be funny just showed it to my sis	ABBA_money
669	Lucky My Name is Lucky	*This music will still be heard in 1000 years !!!*	ABBA_money
670	RoseFrmRed	When u click on the link on dank memer	ABBA_money
671	cachorro galático games costwiter	Money money money must be funy in the rich mans word	ABBA_money
675	Sanrioo Cinnamoroll. . .! 	Money Money Money Must be funny THE BEST	ABBA_money
676	I like sheep 	Let’s be honest…we all came here from dank memer	ABBA_money
678	GaFFLe	NaS did this song NasTy for the “Get Down” soundtrack!	ABBA_money
680	Koihon	"lmao i came here from dank memers ""pls shop"""	ABBA_money
683	Fatjon Gjylhasani	Abba cool 	ABBA_money
685	fakhriya schmidt	is real abba is abba	ABBA_money
686	Alex	Who else is here from dank memer?	ABBA_money
687	walt churchill	Showing American singles? I'm sure they've seen a few Grants	ABBA_money
689	beautifulcaramelman	Money, Money, Monayyyyy! Extra funny, in a rich mans world!	ABBA_money
690	mhd a roblox	Money money bunny yes	ABBA_money
693	Shadowman820	Ah yes when pop music was still allowed to be in minor key .	ABBA_money
694	your local genshin impact player	Pov: dank memer sends you to this when you are trying to buy hunting rifle	ABBA_money
696	Zhe Han	why not use $100 bills	ABBA_money
697	10Blaze01	Came here from Dank memer	ABBA_money
698	 UM_BRUH_LA	POV:You came here from dank memer shop	ABBA_money
701	sapinha	Money money Money	ABBA_money
703	Enzo	Anthem of World Cup - 2018 and 2022 in terrorussia and Qatar	ABBA_money
704	Ryan Leonard	Because I love you Dennis	ABBA_money
705	Catrina Sulit	Money money money money money money money money	ABBA_money
706	turtletoast	POV: you opened the dank Memer shop in Discord and clicked the money link	ABBA_money
707	Cookie	Excellent vocals by Frida here , really showing her incredible range.	ABBA_money
708	DumbBlueberry	When United States Become Capitalist	ABBA_money
710	Parv Shah	Who else came here from dank memer lol	ABBA_money
711	Senpai69	i was here bcs of dank memer :)	ABBA_money
714	VA Boiled Milk	i was here because of dank memer	ABBA_money
715	cpah	Ok, ok. I get it Dank Memer, I don't have enough money for this object.	ABBA_money
716	Shoumo Bhattacherjee	I'm here 'cause my school's English teacher had sing the song in the ugliest way as possible  -NGHS	ABBA_money
718	rozhan 	pov: your parents get their salary 	ABBA_money
719	jerepossu69	They are from sweden but they sign like they are from america	ABBA_money
721	Cooper Duque	Me mid dank memer grind	ABBA_money
722	Luka Milosevic	ABBA only got million and a half subs *AIN'T IT SAD*	ABBA_money
723	YoungCapitalists	Me after getting bribed	ABBA_money
724	Karma _1208	i want a coin bomb	ABBA_money
725	Hi_flow	EA's soundtrack	ABBA_money
726	Petra Sauerborn	Times are different.What about renouncing on furs and tuna production	ABBA_money
728	Gil	when you sell a 5$ marzipan to a fat kid for 5.10$	ABBA_money
729	•MikasaKun	This song is 80sd song	ABBA_money
731	Lavender Shepsit	Made a right load of petish in knolla this weekend!	ABBA_money
733	CRAZI SATURN	Munty Munty Munty Must be Funty In a Rich man's GUNT! - Caddicarus	ABBA_money
734	Random cuz	Meme:Change it to Mane Mane(Sadio Mane)I am sad that sadio mane is not in Liverpool	ABBA_money
735	Anna_cookies	Money,Money,Money must be funny	ABBA_money
736	Jack Nolan	Pov:u came here bc of dank memer	ABBA_money
737	Scorpio93	Music like ABAA, Modern Talking, Bad Boys Blue, CC Talking, Alphaville, Bee Gees, Booney M, Pet Shop Boys, New Order, other amazing 70s and 80s tunes. Makes me want to live through 70s and 80s.	ABBA_money
738	A Random Guy On The Internet	Money money money	ABBA_money
739	Rick Martins	the reality of Brazilians kkk	ABBA_money
740	Jerico Bongosia	EA's favorite song	ABBA_money
742	Pedro H	Still Masterpiece through several decades...	ABBA_money
743	Homan Seifollahirad	Hey, Respect, song, Hi class.	ABBA_money
744	Nitram	The official anthem of all gold diggers.	ABBA_money
745	Trash	Who else is here because of dank memer?	ABBA_money
746	MicrowavedOnion	Pov:You bought the shovel	ABBA_money
747	Sara -best	I love ABBA	ABBA_money
748	denise sanguino	gimme gimme gimme money money money .....///***	ABBA_money
752	Khanh Nguyễn	legends never die:))	ABBA_money
754	Honey B Bloom	0:43 thE pArT you muSt bE lOokIng fOr	ABBA_money
755	Andruscha Bechthold	POV: 0:47 You get money from your mom.	ABBA_money
756	T M	I just wanted to buy a shovel mayn	ABBA_money
757	Gintarė Maksimovaitė	Thank you to ABBA.I am so happy you came back ABBA! This song is a legendary song!	ABBA_money
760	catcat	money money money must be funnt	ABBA_money
761	Boyana Tsvetkova	Super Trouper	ABBA_money
762	nickpriech	The price of tobacco these days, glad I gave up , eventually!!	ABBA_money
763	Christie Braun	Yeah use that in Your Army.	ABBA_money
764	No username	Who else came here from dank memer?	ABBA_money
765	Bat_RBLX	W song	ABBA_money
766	Luciano Fonseca	Amo essa banda	ABBA_money
770	Exottic #roadto75subs!                   708	who else came here from dank memer?	ABBA_money
771	StefiXgacha 	Me when i get robux: Edit: Mom im rich!	ABBA_money
772	Local Cuarenta	Money Money	ABBA_money
773	Broderick Wong	thanks dank memer for bringing me here	ABBA_money
774	definitely_not_ur_mum	My BFFs : work hard Me:	ABBA_money
776	Saucy	L O D S OF E M O N E WOT'S THAT SPELL? LOADSAMONEY (probably)	ABBA_money
777	Tac	bro i just wanted a fishing rod	ABBA_money
778	glen knapke	Take them to the CASINOs Larry 20$	ABBA_money
779	Juanindo Jorgi Janad	Prepare your Nebelwerfer rockets! Neutralize all enemy threats. #abba #moneymoneymoney #standwithukraine #nebelwerfer	ABBA_money
780	Boyana Tsvetkova	Mamma mia	ABBA_money
781	Chrono rize	Dank memer be like	ABBA_money
783	Gay kid	anyone else come from dank memer	ABBA_money
785	reli the relish	im here bc dank memer	ABBA_money
786	Vegan Goddess	If I were a rich man….yabadabadabadabadabadoo	ABBA_money
787	AGNETHA FÄLTSKOG	Frida's song	ABBA_money
788	XPLAYZ	I thought it was Rick roll	ABBA_money
789	Tham Tin Hoe	Money, Money, Money Song by ABBA I work all night, I work all day to pay the bills I have to pay Ain't it sad? And still there never seems to be a single penny left for me That's too bad In my dreams I have a plan If I got me a wealthy man I wouldn't have to work at all, I'd fool around and have a ball Money, money, money Must be funny In the rich man's world Money, money, money Always sunny In the rich man's world Aha All the things I could do If I had a little money It's a rich man's world It's a rich man's world A man like that is hard to find but I can't get him off my mind Ain't it sad? And if he happens to be free I bet he wouldn't fancy me That's too bad So I must leave, I'll have to go To Las Vegas or Monaco And win a fortune in a game, my life will never be the same Money, money, money Must be funny In the rich man's world Money, money, money Always sunny In the rich man's world Aha All the things I could do If I had a little money It's a rich man's world Money, money, money Must be funny In the rich man's world Money, money, money Always sunny In the rich man's world Aha All the things I could do If I had a little money It's a rich man's world It's a rich man's world	ABBA_money
790	That one guy	Anyone else here from dank memer	ABBA_money
791	magdalena stefaniak	Lucius Malfoy: yes, please.	ABBA_money
792	Jamie27A	The Tory’s favourite song	ABBA_money
793	Ireene UA	But there won't be bliadi, as well.... You're not ready for sacrifice... The life would be boring...	ABBA_money
794	Stephen O'Neill	How the hell did they get it right time and again? They nailed it, every song!	ABBA_money
795	Teadrxps	Pov: your here bc u wanna get money for discord	ABBA_money
796	Aaru's Pastime	who else got here from dank memer?	ABBA_money
798	*-\ Arele /*-	POV: you were in discord and Dank Memer brought you here	ABBA_money
799	Peter G	One of the songs I best remember from my childhood. Top stuff!	ABBA_money
800	mr y mysterious video	Always loved the guitar bit that meanders through the chorus	ABBA_money
801	epm76	ABBA seems to get the sound of a subject, and this song is a perfect example of how onomatopoeia can work with music and rhythm. It sounds like obsession, desperation and star—blind pursuit. Amazing. I would know what this song is about even if it were in a completely foreign language. That’s not just good composition, that’s good story-telling. I’m still awed.	ABBA_money
803	Matthew Douglas	Great song!!!! I remember hearing this song on the radio back in the 70's when I was really young and little!!!!	ABBA_money
804	Nattaket Suwannakam	I'm so impressed the producer who made Abba's song. It's so unique, new melody and never die. Wht a legend!!	ABBA_money
805	Chanh John Nguyen	Therapists when the girl with blue hair walks in	ABBA_money
806	cudowne wycieczki	Mani,mani,mani,mani,	ABBA_money
807	Panda_A1 e	Wait a minute this is not a fishing pole from dank memer	ABBA_money
808	Lightning mae	dank memer sent me here i just wanted to buy a shovel	ABBA_money
809	Catrina Sulit	So much money money money money money money money!?	ABBA_money
810	Zrew	I came here from dank memer	ABBA_money
811	DaRealTrushio	dank memer	ABBA_money
812	Nour El-houda 	Who came from Dz 3as English book 	ABBA_money
813	Nomade 88	DANK MEMER UR FCKING KILLING ME	ABBA_money
814	Rihan Rashid Araf	Dank memer!!	ABBA_money
815	Gracie Johnson	Pov you realized this came out 13 years ago and you’re trying to find a comment from 13 years ago	ABBA_money
816	THÓ	12 YEARS AGO	ABBA_money
818	HappyYomar	Who's here because of Dank Memer?	ABBA_money
819	SR17_blackbird	why did dank memer sent me here	ABBA_money
820	PaulyNachos	We are only here because of dank memer	ABBA_money
821	Jeffrey49	this is gb	ABBA_money
822	Likely strategy	Came here from dank memer	ABBA_money
823	TheAverageGrassEnjoyer	Who all came here from dank memer	ABBA_money
824	saikii	anyone else found this bc dank memer in discord	ABBA_money
825	veljko_jankovic	Pov you came from dank memer	ABBA_money
827	R	Frida is such a material girl tbh	ABBA_money
828	Himari	Who’s watching this in 2022	ABBA_money
829	Goof Act 2	Munty Munty Munty. Must be Funty. IN A RICH MANS GUNT	ABBA_money
830	Sam.	My friends if being sus was a job	ABBA_money
831	06soap	I clicked the blue text on the dank memer bot	ABBA_money
832	Giovanny Fernando Gonzalez	Her voice was really beautiful with such a unique sound	ABBA_money
833	ant-pokefan	Dank memer 	ABBA_money
834	KiaraDog	Who's here cause of Caddicarus 	ABBA_money
835	junwei	dank memer bruh	ABBA_money
836	Jacob Foss	Gold digging men and women everywhere be like	ABBA_money
838	Warrior Strength	Mr Krabs theme song	ABBA_money
839	GigaSlayer	Bro wtf I was trying to buy a fishing pole	ABBA_money
840	Phessore	who else is here because of dank memer?	ABBA_money
841	Jonathan Furzeland	Frida shines as always! One of their best videos! Even the boys look good!	ABBA_money
842	420ok69	Pov: you clicked the price in Dank Memer shop	ABBA_money
844	Judy Isaacs	I hear MR krabs listen to this	ABBA_money
845	Dayton S.	Who else is here from dank memer	ABBA_money
846	jiafei	Abba: money, money, money Also Abba: honey honey Also Abba: gimme gimme gimme Also Abba: ring, ring Also abbA: I do I do I do I do I do Also Abba: knowing me, knowing you	ABBA_money
847	The M&M Master	I was directed here from dank memer	ABBA_money
848	Silly makes remixes	Thanks discord for this.	ABBA_money
849	Mathilde Ottelé	And so there was that moviiiiie about a virginal girl model She ate an eye something like that. #tuvaskiffer	ABBA_money
850	we_need_2talk	I clicked a dank memes link	ABBA_money
852	L.H	Dank memer.	ABBA_money
853	Marcia Marcia97	The Pay day	ABBA_money
856	Vlad Gray	My favorite song of group ABBA.	ABBA_money
857	Toxic_RG	Money	ABBA_money
858	JEVIL_CHOCO	Dank memer why did you send me here	ABBA_money
859	Santigamer Progamer	what happened to Luke Skywalker and Obi Wan Kenobi wtf	ABBA_money
861	Luke Dalton	Such great lyrics that will always ring true about money! No matter how much or little money you have your always chasing more - ain’t that the truth	ABBA_money
862	Amanda Pinzón Soriano	Me 	ABBA_money
863	arsenic	thank you dank memer	ABBA_money
864	2Fast2cool	Dank memer….	ABBA_money
865	GRIGORE_HACK	i just wanted to get something in a discord server-	ABBA_money
867	Vibe Tyrx	I got sent by dank memer lol	ABBA_money
869	scarbox56	Who else thinks of Nicole from amazing world of gumball	ABBA_money
870	Eevee	Who else is here from dank memer	ABBA_money
871	nichegoseberazdvatri	I'm so jealous of my parent's youth, they had the best music, fashion and they didn't have to work 2 jobs to support the family	ABBA_money
874	VidiVinci	Here from Dank Memer	ABBA_money
875	Stephen Maltby	I have the music for this	ABBA_money
876	Washington Silva	Eu trabalho a noite toda, trabalho o dia todo, para pagar as contas eu tenho que pagar I work all night, I work all day, to pay the bills I have to pay Não é triste Ain't it sad E ainda parece que nunca sobrou um único centavo para mim And still there never seems to be a single penny left for me Isso é ruim That's too bad Em meus sonhos eu tenho um plano In my dreams I have a plan Se eu tivesse um homem rico If I got me a wealthy man Eu não teria que trabalhar em tudo, eu iria brincar e me divertir I wouldn't have to work at all, I'd fool around and have a ball Dinheiro dinheiro dinheiro Money, money, money Deve ser engraçado Must be funny No mundo do homem rico In the rich man's world Dinheiro dinheiro dinheiro Money, money, money Sempre ensolarado Always sunny No mundo do homem rico In the rich man's world Aha aha Aha aha Todas as coisas que eu poderia fazer All the things I could do Se eu tivesse um pouco de dinheiro If I had a little money É um mundo de homem rico It's a rich man's world É um mundo de homem rico It's a rich man's world Um homem assim é difícil de encontrar, mas não consigo tirá-lo da minha mente A man like that is hard to find but I can't get him off my mind Não é triste Ain't it sad E se ele for livre, aposto que não gostaria de mim And if he happens to be free I bet he wouldn't fancy me Isso é ruim That's too bad Então eu devo sair, eu terei que ir So I must leave, I'll have to go Para Las Vegas ou Mônaco To Las Vegas or Monaco E ganhar uma fortuna em um jogo, minha vida nunca mais será a mesma And win a fortune in a game, my life will never be the same Dinheiro dinheiro dinheiro Money, money, money Deve ser engraçado Must be funny No mundo do homem rico In the rich man's world Dinheiro dinheiro dinheiro Money, money, money Sempre ensolarado Always sunny No mundo do homem rico In the rich man's world Aha aha Aha aha Todas as coisas que eu poderia fazer All the things I could do Se eu tivesse um pouco de dinheiro If I had a little money É um mundo de homem rico It's a rich man's world Dinheiro dinheiro dinheiro Money, money, money Deve ser engraçado Must be funny No mundo do homem rico In the rich man's world Dinheiro dinheiro dinheiro Money, money, money Sempre ensolarado Always sunny No mundo do homem rico In the rich man's world Aha aha Aha aha Todas as coisas que eu poderia fazer All the things I could do Se eu tivesse um pouco de dinheiro If I had a little money É um mundo de homem rico It's a rich man's world É um mundo de homem rico It's a rich man's world	ABBA_money
878	Axoleaf	i want a shovel	ABBA_money
879	Alyssa	Money money money must be funny	ABBA_money
881	Никола Павлов	ABBA - attractive, beautiful, best, awesome	ABBA_money
882	Noahvocat	Everyone came here From dank memer by clicking money in the shop Or for this part 1:56	ABBA_money
883	Drama kacau	Got in here by dank memer	ABBA_money
884	•Galaxy•	money money must be funny in the rich mans world	ABBA_money
885	Doge Jach	Am I the only one who got this link from dank memer?	ABBA_money
886	Dark Contingency Kinda Official	It’s a shame that people only know Mamma Mia the musical but don’t actually know ABBA	ABBA_money
888	jamie bates	it pays to work	ABBA_money
889	Daniel Perry	Horrible history vibes anyone?	ABBA_money
890	Onyx Audios	*wow dank memer*	ABBA_money
891	Ken Waid	And just when you gave up hope for 2021…ABBA IS BACK BABY!!! With 2 new songs out “I still have faith in you” and “Don’t shut me down “ All these years later and they sound as fresh as ever. Their new album is going to shatter records. ABBA forever!!!	ABBA_money
892	plankton	Who came here from a discord server	ABBA_money
893	Lucifer Morningstar	Why when I clicked the money on discord meme not did I come here?	ABBA_money
894	Muzhen Gaming	who came here from dank memer bot	ABBA_money
897	P. Pai	100 Million 	ABBA_money
898	SeaMoreCaves	Dank memer sent me here and I am confused	ABBA_money
900	fansgamefans	'who's here from dank memer	ABBA_money
901	no jhea	I work all night, I work all day to pay the bills I have to pay Ain't it sad? And still there never seems to be a single penny left for me That's too bad In my dreams I have a plan If I got me a wealthy man I wouldn't have to work at all, I'd fool around and have a ball Money, money, money Must be funny In the rich man's world Money, money, money Always sunny In the rich man's world Aha All the things I could do If I had a little money It's a rich man's world It's a rich man's world A man like that is hard to find but I can't get him off my mind Ain't it sad? And if he happens to be free I bet he wouldn't fancy me That's too bad So I must leave, I'll have to go To Las Vegas or Monaco And win a fortune in a game, my life will never be the same Money, money, money Must be funny In the rich man's world Money, money, money Always sunny In the rich man's world Aha All the things I could do If I had a little money It's a rich man's world Money, money, money Must be funny In the rich man's world Money, money, money Always sunny In the rich man's world Aha All the things I could do If I had a little money It's a rich man's world It's a rich man's world	ABBA_money
902	ʕ •ᴥ• ʔ	I pressed dank memer in discord and he brought me here	ABBA_money
903	sage	no way i just got called broke by a discord bot.	ABBA_money
905	TenderTendies	Am I the only person who came from Dank Memer?	ABBA_money
906	Chelsea Fooball	"I come from Vietnam. ABBA is my favorite band. When I was a child, the Internet was not developed. I don't know who ABBA is. But I heard their music at that time every New Year on TV was ""Happy New Year"" 's song. This song is very famous and popular in Vietnam. Almost everyone has heard it many times in their life. But people don't know this song from the Swedish group ABBA. When I grew up, the Internet starts to grow , so I'm listening their songs. Yes, their songs are the best. ABBA fills a special place in my heart. It can be said that ABBA is the greatest artist of all time. You guys are so happiness to be born in western countries and listen to ABBA music in the 70s and 80s. If I were to be born again, I wish I had been born in Sweden at that time."	ABBA_money
907	ريم زايد ال نهبان	Money money money he can't love you first four money money money  he well killing you about money money money 	ABBA_money
908	zqtrii	Pov: you have been sent here by a discord link:	ABBA_money
910	Adi_ Rex	Dank memer whyyy 	ABBA_money
912	Bluemethyst	anyone else sent here by dank memer?	ABBA_money
913	TheNetheriteGryphon	Buying a lifesaver in discords dank memer brought me here, idk why?	ABBA_money
914	Brandt	I have come here from Dank Memer	ABBA_money
916	Bubbu plays	A true masterpiece and beautiful classic!!!!!! Alongside Gimme Gimme Gimme a Man after Midnight and Voulez-vous, it is the best hit from ABBA	ABBA_money
918	Melanie Mickey	who else got sent here from discord?	ABBA_money
919	frogga	hunting rifle in dank memer shop:	ABBA_money
920	Anaida Santiago	Ok lets talk about that this song sed that all people IS Rich in this world but tink abaut the people that are poor not ervery one is rich? Me:WHAT THE!	ABBA_money
921	sussybaka	anyone here bc of Dank Memer?	ABBA_money
922	Ala Uddin	Dank memer sent me this-	ABBA_money
923	No Lie Gaming	Who came here from dank memer on discord	ABBA_money
925	•Cinnamon_Latte•	I love this song so much, it’s such a banger.	ABBA_money
926	gabz	Pov you came from dank memer chocolate cake prise link	ABBA_money
927	KittycatFin	dank memer why	ABBA_money
928	devourer of gods	i was sent here by dank memer........	ABBA_money
929	suns3tboi	pov ur here from discord from dank memer:	ABBA_money
933	Gavin Animates	who else got sent here by Dank Memer?	ABBA_money
935	NimNam	Omg finally!!! There is actually movement in this song. Not just standing still the whole song. Oh and also when the camera is zooming in on their faces you can really tell that they are really trying to get their words out. Brilliant singing ABBA! AND ALSOOOOOOO, why was this song written? ABBA is a famous band why did they write this song. Please reply and tell me :<	ABBA_money
936	Crabby	Who else came here from discord	ABBA_money
937	Kazu	Dank memer sent me LOL	ABBA_money
938	feesh	came here from the dank memer discord bot...	ABBA_money
939	Just a Chad	Dank memer just sent me here	ABBA_money
941	koolkid_roblox_gamer23	dank memer?	ABBA_money
943	TROLL GAMER	I love chicken	ABBA_money
945	Jon Bowman	"i remember watching this video nearly 10 years ago. I use to dance around to abba, and my dad said ""this isnt normal"" - he was right :P"	ABBA_money
947	Philip Sankot	"Is this a ""red pilling"" song for normies?"	ABBA_money
948	Kentrall Eason	Did the Nature Boy Ric Flair dress these people	ABBA_money
949	Noxious100	i was brought here by thy Dank Memer :/	ABBA_money
950	xxlavenderbeautiesxx	The world has changed whilst ABBA was gone! Mostly 2021 has changed the world!!! So excited for their return!! Two cheers for ABBA!! Woop Woop!! 	ABBA_money
951	Emma Charles	Thankyou for the music James Douglas Packer from Emma	ABBA_money
953	bad bich	Found it on page 73, English book of 3as *_*	ABBA_money
954	~ omori plushori ~	thanks dank memer	ABBA_money
956	King L.A.W	Who’s here from Dank Memer?	ABBA_money
957	Lego Gaming 19	Who else is here becausenof Dank Memer	ABBA_money
959	Aidenthelittgod	Dank memer sent me here	ABBA_money
960	Jonathan Kent	"Abba: ""Money Money Money"" Also Abba: ""Gimme Gimme Gimme"" I'm beginning to see a pattern here..."	ABBA_money
961	Pac 12 Talk	i got here from the dank memer bot	ABBA_money
962	Potato Pickle	am I the only one who came here from dankmemer?	ABBA_money
963	Daain Thunder	Who here came from discord?	ABBA_money
964	Motherfishos	I got sent here by dank memer	ABBA_money
968	Mj	Anyone here because of dank memer?	ABBA_money
970	batman capybara	u also here from dank memer?	ABBA_money
971	Braixen Chan	Me and bois robing the same bank in payday 2 for 18139419849710984 time	ABBA_money
972	Valon Aliu, The Valyrian	ukraine war : money money money and nothing working. Money money money	ABBA_money
973	USA Government	Who else got here from dank memer 	ABBA_money
974	Adi Yose Beat Production Studios	I swear every ABBA song just hits right	ABBA_money
975	Kazkahstan	Thanks dank memer	ABBA_money
976	ملكه قاشا لايف 	Money money money money money money money money money money money money money money money money money money money money money money money money money money money money money money money money money money money money money money money money money money money money money money money money money money money money money money money money money money money money money money money money money money money money money money money money money money money money money money money money money money money money money money money money money money money money money money money money money money money money money money money money money money money money money money money money money money money to pay for the use of the use of the day of school and college students to participate and college of engineering and management and college of engineering and college of engineering in electronics and management skills and experience the use and college of business to business of the day and get the use of	ABBA_money
978	Mr. Polar bear the plotagon guy	Who’s here from dank memer	ABBA_money
981	PZX Jasper	Dank memer send me here	ABBA_money
982	EasterBurn	I came here from Jerma fancam. Don't ask why.	ABBA_money
983	occisor	I clicked a random discord link and saw this	ABBA_money
985	YxnniFNF	came here from Dank Memer	ABBA_money
986	The fairy art	I am 11 in 2022 my grandma made me put this song, she says this song was popular when she was young	ABBA_money
987	The presence	POV u found this by dank memer bot	ABBA_money
988	rosemary montojo	money is very funny in this world, 	ABBA_money
989	Александр Лужин	Money, money, money I work all night, I work all day, to pay the bills I have to pay Ain't it sad And still there never seems to be a single penny left for me That's too bad In my dreams I have a plan If I got me a wealthy man I wouldn't have to work at all, I'd fool around and have a ball... Money, money, money Must be funny In the rich man's world Money, money, money Always sunny In the rich man's world Aha-ahaaa All the things I could do If I had a little money It's a rich man's world It's a rich man's world A man like that is hard to find but I can't get him off my mind Ain't it sad And if he happens to be free I bet he wouldn't fancy me That's too bad So I must leave, I'll have to go To Las Vegas or Monaco And win a fortune in a game, my life will never be the same... Money, money, money Must be funny In the rich man's world Money, money, money Always sunny In the rich man's world Aha-ahaaa All the things I could do If I had a little money It's a rich man's world It's a rich man's world Money, money, money Must be funny In the rich man's world Money, money, money Always sunny In the rich man's world Aha-ahaaa All the things I could do If I had a little money It's a rich man's world It's a rich man's world.	ABBA_money
990	An Idiotic Bacon	dank memer sent me here	ABBA_money
991	MinaTheComic1	Dank memer bot sent me here 	ABBA_money
992	Bink Bricks	The LEGO Brit brought me here.	ABBA_money
993	Anders Paulsson	If only...	ABBA_money
