old_id	author	comment	origin
780	Eric Armstrong	This has and is coming to schools in America	Pink Floyd
781	lobster	When I graduate, I want THIS song to be played. Not other songs. This one.	Pink Floyd
782	BTS- Jhope Loveee	very gud	Pink Floyd
783	Joshua Noel Gorgonio	2:20 Number 123 Pink Floyd Another Brick In The Wall Pt.2 Remastered 2011	Pink Floyd
784	Wayne Collimore	Over half a billion views	Pink Floyd
786	Stephie McManus	Roger Waters is a very controversial musician but he is an amazing lyricist and bass player.	Pink Floyd
787	Gary Ball	And I hope people at the South of the border can understand	Pink Floyd
789	Richard Bentley	My toughest teacher's my best 	Pink Floyd
790	Nancy Romero	Prophetic.... teachers. Leave the kids alone...	Pink Floyd
791	Robert Ramsey-Turner	"I love this song, I play it often and always loud, it really is a powerful statement of oppression in the classroom. I'm now in my 80""s, however my last day at school in Lincoln, in the UK, I stole every cane I could find in the school and laid them on the rail tracks which ran past the school. Word must have passed round, so when the next train came rumbling through, it destroyed all the canes. The school erupted with cheers which went on and on. Teachers quickly rushed around asking what was going on? Eventually some bloody do-gooder told them what and who. When I saw them coming for me, I did a runner and managed to get away. Perhaps I was one of the bricks that didn't quite fit the wall."	Pink Floyd
792	Susan Dever	Idk why but this is not what my school is nothing like the video but I feel like that was what is was like in the late 70s and early 80s lol	Pink Floyd
794	Michelle Bultema	Gerbil!!	Pink Floyd
795	Richard Bentley	My toughest teacher's my best 	Pink Floyd
796	Rural Escapes Portugal	This came out when I was 11. It made sense then and it makes even more sense now.	Pink Floyd
797	Leonello Onnis	Buongiorno a tutti gli amici..	Pink Floyd
799	Sherell Hill	Cool group cuss. SHERELL .	Pink Floyd
800	Emmalee	pink floyd has to be one of the best musical groups ever to exist	Pink Floyd
801	BrickTactical	ANYONE STILL JAMMING TO THIS IN 2016!	Pink Floyd
802	Reginaldo Conceicao	Para mim um dos clipes mais emblemáticos que uma banda poderia fazer. Muito forte.	Pink Floyd
803	Mazzy Star	My favorite band in the entire world  Love them so much 	Pink Floyd
805	khairuladha _	This song was made when the music world was still sane, it makes my ears happy to hear it.	Pink Floyd
806	Maureen Santiago	They will always be the greatest band ever.	Pink Floyd
807	Val s	Out Fascim!! Rogers Waters the best!!! Brazil 2018!!	Pink Floyd
808	andrea caparrini	one of the best songs of all time !!!	Pink Floyd
813	Elizabeth Bass	This was at my sister school	Pink Floyd
814	Richard Bentley	My toughest teacher's my best 	Pink Floyd
819	Filipe Batista	And this song its só actual	Pink Floyd
823	Agata Capozzi	Cara amica,so che mi ascolterai manchi e ti voglio bene ,manca il tuo rasserenarmi so che mi vuoi bene.Il bene che provo per te è immenso e so che tutto cambia ma io ti voglio bene so che sei di poche di parole il troppo ti imbarazza ti dà fastidio sei pragmatica lo noto nelle risposte che dai ma io ho bisogno di dirti che ti voglio bene capisco il tuo imbarazzo,e cerco di adeguarmi ti voglio bene io non so se lo leggerai ma ti prego fatti voler bene fatti amare in modo giusto sano tvb  e manchi da morire sei un dono tvbdal cuore grande.sei preziosamente bella 	Pink Floyd
824	Nikola	Has anyone else noticed those weird subtitles that sometimes appear?	Pink Floyd
825	Mishikiari •-•	Algum BR em 2022?	Pink Floyd
826	Bingus Dingus	Probably the last time London was ever that white lmao	Pink Floyd
829	terezamaga	I am back because this is very funny e pure realitty.	Pink Floyd
830	Michael Weston	"Now it's, ""go eat your bugs and get your shot. Bow down to the alphabet gang"". We used to be independent thinkers. Not sheep."	Pink Floyd
831	Amber	I have goosebumps. Can’t believe I am just now making the connections in the song. I’m 27 and it’s scary how accurate this song is!	Pink Floyd
832	Juliocesar Azuaracamargo	Con letra	Pink Floyd
833	Serpent77	The subtitles on this video are... interesting 	Pink Floyd
836	Anazec1	I remember my dad used to play this (he still does including other Pink Floyd songs). I'm thirteen now and I'm so glad that he introduced me to good music.	Pink Floyd
838	Josephine Stabel	It's against Dictators...  	Pink Floyd
839	victor troshka	Take off the masks!	Pink Floyd
840	Ivan Bro	This song is pretty catchy but doesn’t mean its got the right message This song is why the world is so decadent now a days	Pink Floyd
841	Alexandr Pasko	ALL THE KILLER WILL BE PUNISHED! AND SWIM IN THE BLOOD	Pink Floyd
842	kele harvey	Those poor kids dont know if they are boys or girls anymore	Pink Floyd
843	L'aimant Salmic	I fucking hate school but i wanna learn something too	Pink Floyd
844	Abiud Martínez garcia	Cómo que me suena a ramstein.	Pink Floyd
847	jaum m8	Very appealing to class guilt ridden rich people	Pink Floyd
848	tiesergrote	wow the beginning is so weird and scary	Pink Floyd
849	Nathalie Hape	My Frist Pink floyd song	Pink Floyd
850	SB CR	Honestly, wouldn't piss like that! NuNuNu! Something's is eternally satisfying	Pink Floyd
851	Ken Cook	So true mow days	Pink Floyd
854	Rock&Roll Fan	I think the most important thing from this video is... that you should always eat your meat or else you can't have any pudding.	Pink Floyd
855	smug boogiepop	We're all here before a billion views	Pink Floyd
859	John Dilinger	For me this song is about eating your meat before you eat your pudding	Pink Floyd
861	The Squeegee	Still chilling and relevant almost 40 years later.	Pink Floyd
862	Stephen Chellgren	Let's get stoned,to the**Wall**	Pink Floyd
867	daryl thomas	Franchet pearson u are a genius......	Pink Floyd
868	Edileia Machado	Ai simmm	Pink Floyd
869	richard steilen	Welcome to the machine	Pink Floyd
870	Cnw#8701	Ah, yes... my mom used to play this on the drive to school every morning!	Pink Floyd
872	Peter Rocc	I tell you, Nay: but, except ye repent, ye shall all likewise perish. (Luke 13:5) Have mercy upon me, O God, according to thy lovingkindness: according unto the multitude of thy tender mercies blot out my transgressions. Wash me throughly from mine iniquity, and cleanse me from my sin. For I acknowledge my transgressions: and my sin is ever before me. Against thee, thee only, have I sinned, and done this evil in thy sight: that thou mightest be justified when thou speakest, and be clear when thou judgest. (Psalms 51:1-4)	Pink Floyd
875	TheCreedsLair 	This song is everywhere, it sounds so overwhelming but in a good way!	Pink Floyd
876	jeff Bowden	i always wanted to do That.	Pink Floyd
877	Fils de Jean Noir	"5:46 ""who's width is one"" what? ""WHO's width"" lol! 'The width of which is'. CRAP teacher!  Oh a CHAIN! I thought he said ""cake"" lol! 'Chain' is a unit of length; it measures 66 feet or 22 yards or 4 rods or 100 links. See! I told ya 999 on the other side is 222!"	Pink Floyd
878	mijkolsmith	God, this video gave me nightmares as a kid	Pink Floyd
879	Cortina City	an acre was conceived of as the area of land that could be ploughed by one man using a team of oxen in one day	Pink Floyd
880	Namaste Moon	Don’t be brainwashed. Ever. Iconic song 	Pink Floyd
881	Andy Fowler	An acre is the land between the rectangle ? How much shite have we been told	Pink Floyd
882	Trongore	This music video is pretty vallid currently	Pink Floyd
883	Shelly Anne Goh	This video is what a typical Singaporean classroom is like on an everyday basis. Authooritarian	Pink Floyd
884	Tracey Royston	Look it's a good song it's like fucking Marmite u either love it or u don't,u don't like like it don't listen to it ,to me and people with taste crack on x	Pink Floyd
885	Archer Fayte	At my school, this is all of the student's anthem! Whenever a teacher acts like an asshole, some of us mumble parts of this song under our breaths, and the people around us who understand get a good chuckle from it. Which usually gets us in trouble more, but.....	Pink Floyd
889	[insert name here]	did this scar anyone else as a kid?	Pink Floyd
890	Ronald McChrist	Songs like this don't get made anymore. That's why it's a classic.	Pink Floyd
891	Franco Mui	Traditional	Pink Floyd
894	fox force 5	Aww America at its finest	Pink Floyd
895	Shelby Noble	When my grandfather first heard this, it was banned from schools because it wants to revolt from the norm. I still listen to this song to remind of my grandfather	Pink Floyd
897	matt frazer	Happy holidays	Pink Floyd
904	Sukma Ummu Qonitah	Korn brings this song alive	Pink Floyd
905	MZ Dujardin	Who else got goosebumps while watching this clip and listen the lyrics??? Omg !	Pink Floyd
908	María Dolores	EIII QUE LUNA YO SOYLA NAS ALTA	Pink Floyd
911	Infinite Umbra	Is...Is that a young, Will Poulter? 	Pink Floyd
915	WarpRulez	Surprisingly few people are aware that the song is in three parts, and this is just part 2. The most famous part, by a country mile.	Pink Floyd
917	Ershad Hussain	Do we need education? lol	Pink Floyd
918	kevin Wells	This is our generation 2022 with this administration and the school board and it has to stop!	Pink Floyd
919	Manu muiños	O acabamos con Monsanto o acabaran con todo.	Pink Floyd
920	Cheri Mulholland	I was in high school when this came out. We had smoking areas at school then. The staff put this on the speakers at school! Then..... they finally listened to the words, since we all were ‘acting up’. Idiots. Music moves people deep within. But the lyrics are very important.	Pink Floyd
922	Wolfwolveswolf	~ TOM PETTY & THE HEARTBREAKERS ~	Pink Floyd
924	Elijah Tanner III	church!	Pink Floyd
925	LakeRouge 9	THE GREATEST PROTEST SONG EVER	Pink Floyd
926	Donna Keizer	Live their songs but nit what they stood for, and symbolism,. Pure evil	Pink Floyd
927	Loren Smith	No a la los profesores ni a la educacion	Pink Floyd
928	Gabriel Silva	I came here after the news of Missouri schools	Pink Floyd
929	Frank Baumann	mein jahrgang	Pink Floyd
930	Francesco D	BEST SONG OF ALL TIME	Pink Floyd
931	Curtis Schriever	I think of this song when I see Vegans eating pudding …	Pink Floyd
933	Parks Kent	Well teach..leave them along cause they may answer your question with loaded 38 I’m afraid it’s hard to be a educator these days	Pink Floyd
935	Rustem Etemi	When life is unfair, I put this legendary song on.	Pink Floyd
936	daddy 404	So far away 	Pink Floyd
938	monica monica	Everyday is a learning experience. Middle school music teacher,did you experience a lesson that one day several years ago. At Garvey	Pink Floyd
939	Susan Edwards	I hated school	Pink Floyd
940	Andre C.	I love the accent of the kids. The kids singing is my favourite part.	Pink Floyd
941	Jérôme Perlinski	Surtout si c est pour faire parler le silence	Pink Floyd
942	Sylvio Sassatani S. Jr	ROCK DESSE E NEW BANLANCE KKKKKK	Pink Floyd
943	Luimar Garza	D.U.M.B.S.	Pink Floyd
946	Awesome Kids And Dominick!	We dont need no fart control	Pink Floyd
947	Paul	Fear is all right.	Pink Floyd
948	 	              .     .     A man	Pink Floyd
949	NICKPOOL	If you don't eat your veggies, you can't have any ice cream!	Pink Floyd
950	Music Lounge	This was so ahead of it's time. Incredible.	Pink Floyd
952	brian willoughby	over in america we had Nixon and cia dosing people with LSD without them knowing it. quite unpleasant and bordering extreme for some christian hearted people. I dont know it Nixon was dosing children but its quite possible that it ws done here in america and elsewhere on different nations soils	Pink Floyd
958	Scott Nowlin	It's time time is up	Pink Floyd
960	goddessofchaos	I remember this music video and song scaring the crap out of me when I was a kid. Those masks frightened me and watching the kids getting ground up as the teachers ate the meat haunted my dreams. The teacher's voice reminded me of an angry nazi's so I thought this song was related to the Holocaust somehow. A decade later, I'm 18 and The Wall is one of my favorite albums and movies of all time to the point that I listen to the songs on a daily basis. It's amazing how much experience and maturity can affect you. This album is one of the most important and relatable things I have ever heard that it will always hold a special place in my heart.	Pink Floyd
961	DaveTex2375	So, education over indoctrination?	Pink Floyd
962	Di Christopher	Regimented education	Pink Floyd
967	Duan Torruellas	If you don't eat your meat you can't have any pudding...	Pink Floyd
968	Rebecca Ruthenberg	i was in this somewhere.	Pink Floyd
970	Rye Rye TV	This song makes me feel the summers never end...	Pink Floyd
971	Olly F	Another chip on his shoulder more like	Pink Floyd
972	María mery	Grax thanks x being	Pink Floyd
976	Victor Vasquez	Dedicated to Ginni and Clarence Thomas and the Supreme Court of The United Snakes of America	Pink Floyd
977	Jackie O	This video is more appropriate with CRT and gender confusion being taught.	Pink Floyd
978	Kristine Kolstø	True	Pink Floyd
979	Kevin Graham	Chemtrails tho...	Pink Floyd
980	Lukimus Prime	This is one of the best songs I’ve ever heard.	Pink Floyd
981	James	I'm listening music I can't see no damn texts you got to call me	Pink Floyd
984	Crypto Tone Loc	The original NPC meme	Pink Floyd
985	Carl Neoh	Fun fact: The poem the teacher reads out is the lyrics to Money by Pink Floyd	Pink Floyd
986	Sougata Das	In the age of Byju's and Kota, homeschool your child...	Pink Floyd
987	Dale Richardson	Hey everyone! Look at the CC (closed caption) words! They are insane and don't even come close to the video! It's like a drunk Chinese kindergartener tried to write the words down! UPVOTE THIS POST to get them fixed!	Pink Floyd
988	kaho yu	Hongkong is going to be a place as the song……	Pink Floyd
989	Alan Deli	For the wages of sin is death; but the gift of God is eternal life through Jesus Christ our Lord. (Romans 6:23) Therefore also now, saith the LORD, turn ye even to me with all your heart, and with fasting, and with weeping, and with mourning: And rend your heart, and not your garments, and turn unto the LORD your God: for he is gracious and merciful, slow to anger, and of great kindness, and repenteth him of the evil. (Joel 2:12-13) For whosoever shall call upon the name of the Lord shall be saved. (Romans 10:13)	Pink Floyd
990	Pijus Malaškevičius	I used to sing this song when I was in school...NOW, when I'm a dustman I sing: -Shit I need some...education...	Pink Floyd
992	Bea Belon	Alleluia	Pink Floyd
993	Lionel Fox	The video is kinda disgusting, but still a good meaning behind it, and good video as always!!!	Pink Floyd
995	Anna Bosmann	Lets thank our dads for the amazing taste in music	Pink Floyd
998	R and N	I was here, July 25th, 2022.	Pink Floyd
999	GSM GSM	Merci qu'elle horreur mais bon clip je suppose que c'est une histoire fausse	Pink Floyd
1000	Jarbas Peixoto Júnior	Lançada em 1979, a canção “Another Brick In the Wall”, da banda Pink Floyd, é uma crítica ao sistema educacional britânico, considerado autoritário e opressivo. Ao longo dos anos, a música foi usada como uma forma de protesto contra qualquer tipo de sistema totalitário, opressivo e autoritário. Tornou-se um símbolo de resistência contra esses regimes, não importa a esfera. Em 2021, centenas de pessoas se reuniram para cantar essa música em protesto aos regimes totalitários e restrições impostas por diversos governos no mundo todo. Contra a exigência do passaporte sanitário e a favor da liberdade. Que os canadenses possam resistir e continuar lutando por seus direitos. Hey, Trudeau, leave those people alone! Repudiar qualquer forma de violência é obrigação de todos.	Pink Floyd
1003	Anti• Brown	eu lembro a capa desse disco tinha um olhão eu com 3 anos de idade e meu pai no auge da lombra pirando nos Pink Floyd e hoje eu entendo toda essa loucura sideral que ele vivia.	Pink Floyd
1006	Antonio Grasso	What a great music....I was a child, but after many years it's is always a great pleasure to listen to that, congratulations!	Pink Floyd
1007	M4 Hayt	One if the best songs ever written on one of the best albums ever made by one of the best bands of all time.	Pink Floyd
1008	Charles	This song is not about being opposed to education, its about being opposed to indoctrination, compliance and conformity. Sounds like the current education system in America.	Pink Floyd
1009	Melrano	Just a Masterpiece	Pink Floyd
1010	Sarah Folies	Toooppp!!!  Et en concert ça déchire  	Pink Floyd
1012	simon	Day 255 listening to pink floyd everyday for 1 year	Pink Floyd
1013	simon	Day 239 listening to Pink floyd everyday for 1 year… STILL THE BEST BAND EVER!!!	Pink Floyd
1014	Euda Silva Flexa	Legal essa música 	Pink Floyd
1015	Abi lvs Oh Seungmin	I keep listening this masterpeace.	Pink Floyd
1016	dena marshall	still love pink Floyd still up until this day I am in my 56 years old	Pink Floyd
1017	josé Azevedo	BEAUTIFUL	Pink Floyd
1018	carlos gilabert	a masterpiece	Pink Floyd
1022	Maximo Nacer	It took Just ten years...1979 when this song came to life to 1989 with the opening of the Berlin Wall...Life, Liberty and Property are powerful concepts. The educational system was not supposed to become a place to sequester valuable funds of the children but to keep their minds open and to produce positive outcomes so that is exactly what has happened...we do not need more education but private property because we can use it now to generate clean energy...hydroelectric power	Pink Floyd
1023	simon	Day 256 listening to pink floyd everyday for 1 year	Pink Floyd
1026	Ahmose2070	I remember this song during my juror year in high school. It was deemed controversial back then.	Pink Floyd
1027	simon	Day 237 listening to Pink Floyd everyday for 1 year:)	Pink Floyd
1028	simon	Day 253 listening to pink floyd everyday for 1 year	Pink Floyd
1032	simon	day 272 listening to pink floyd everyday for 1 year	Pink Floyd
1034	simon	Day 267 listening to pink floyd everyday for 1 year	Pink Floyd
1035	Michael Segers	Old school is the best school!!! 	Pink Floyd
1036	stormi nite	Great video. I can relatecall to well. Much love to all!!! 	Pink Floyd
1037	simon	Day 263 listening to pink floyd everyday for 1 year	Pink Floyd
1039	Ian Darabos	the bass sounds so good in this one	Pink Floyd
1040	Peter Gruhn	"I love how they roll over ""however carefully hidden by the kid"" as if it weren't even a little bit awkward."	Pink Floyd
1042	simon	Day 235 listening to pink floyd everyday for 1 year	Pink Floyd
1043	simon	Day 233 listening to pink floyd everyday for 1 year	Pink Floyd
1044	sharon baird	my 2 grandsons love this song since i told them thats the way school was back in the days and it might come back lol	Pink Floyd
1045	HAMMER	Such a deeper meaning too this video, most won’t get it.	Pink Floyd
1046	simon	Day 251 listening to pink floyd everyday for 1 year	Pink Floyd
1047	simon	Day 229 listening to pinkgloyd everyday for 1 year.	Pink Floyd
1048	simon	Day 250 listening to pink floyd everyday for 1 year	Pink Floyd
1049	Marcie Hargenrader	Omg love it	Pink Floyd
1050	simon	Day 259 listening to pink floyd everyday for 1 year.	Pink Floyd
1051	Rachel Castle	14yrs old 1982 brick in a wall cannon cinema Swindon. Yes it was a XX, not sure of todays modern version. All my mates at school watched the film & video and it was life changing.	Pink Floyd
1052	simon	Day 245 listening to pink floyd everyday for 1 year	Pink Floyd
1053	simon	Day 258 listening to pink floyd everyday for 1 year.	Pink Floyd
1054	simon	day 254 listening to pink floyd everyday for 1 year	Pink Floyd
1055	Bill Shaefer	Many great songs have been sung during the last 40 years, but none better than the wall. A truly great masterpiece.	Pink Floyd
1056	Natalia Saucedo	I am love Song 	Pink Floyd
1057	simon	Day 240listening to pink floyd everyday for 1 year	Pink Floyd
1058	Graham Exton	My post WW2 teachers were great. Lucky me! I have tried to replicate their wisdom with my students.	Pink Floyd
1059	Jose Nieves	Me gusta	Pink Floyd
1060	Therese Amberg	I remember, I saw the movie in a Matiné when it came out and it was the first and only time I realised, none could get up after, we were just paralised for quiet some time....	Pink Floyd
1061	simon	Day 252 listening to pink floyd everyday for 1 year	Pink Floyd
1062	simon	Day 246 listening to pink floyd everyday for 1 year.	Pink Floyd
1063	shahar cohen	2022 and unfortunately it still so relevant.	Pink Floyd
1064	simon	Day 234 listening to pink floyd everyday for 1 year	Pink Floyd
1065	USMC Veteran	A hit song that will last way into the 25th Century, maybe into the 30th Century	Pink Floyd
1066	SoraBruhh	love this already like more years	Pink Floyd
1067	Mario Del Rosso	Astonishing!	Pink Floyd
1069	Ato The Goblin	4:10 this scene used to scare the living shit out of me	Pink Floyd
1071	simon	Day 260 listening to pink floyd everyday for 1 year	Pink Floyd
1072	simon	Day 236 listening to Pink Floyd everyday for 1 year.	Pink Floyd
1074	simon	Day 270 listening to pink floyd everyday for 1 year	Pink Floyd
1078	simon	Day 268 listening to Pink Floyd everyday for 1 year	Pink Floyd
1079	simon	day 247 listening to pink floyd everyday for 1 year.	Pink Floyd
1082	simon	Day 231 listening to pink floyd everyday for 1 year	Pink Floyd
1083	vander eduardo	Ouvindo agora	Pink Floyd
1084	simon	Day 257 listening to pink floyd everyday for 1 year	Pink Floyd
1085	simon	Day 244 listening to Pink floyd everyday for 1 year	Pink Floyd
1087	simon	Day 249 listening to pink floyd everyday for 1 year.	Pink Floyd
1090	simon	day 230 listening to pink Dloyd everyday for 1 year.	Pink Floyd
1091	Anime addict 234	Classics are the best	Pink Floyd
1092	simon	Day 261 listening to pink floyd everyday for 1 year	Pink Floyd
1093	simon	Day 265 listening to pink floyd everyday for 1 year	Pink Floyd
1094	simon	Day 269 listening to pink floyd everyday for 1 year	Pink Floyd
1095	simon	Day 242 listening to pink floyd everyday for 1 year	Pink Floyd
1096	simon	Day 262 listening to pink floyd everyday for 1 year	Pink Floyd
1098	H-Dawg	Layne did this justice as well!	Pink Floyd
1099	simon	Day 271 listening to pink floyd everyday for 1 year	Pink Floyd
1100	simon	day 241 listening to Pink floyd everyday for 1 year	Pink Floyd
1102	simon	day 232 listening to pink floyd everyday for 1 year.	Pink Floyd
1103	brandon allen	He's telling the truth indeed. What value does education really have in an anti capitalist society and socialist empire we have truly become?	Pink Floyd
1105	Unfortunate Spine	If you're reading this and haven't listened to the entire album, all the way through, no interruptions, do so soon.	Pink Floyd
1107	simon	Day 266 listening to pink floyd everyday for 1 year	Pink Floyd
1109	Black Bamboo	We don't need no education We don't need no thought control No dark sarcasm in the classroom Teacher, leave them kids alone Hey, teacher, leave them kids alone All in all it's just another brick in the wall All in all you're just another brick in the wall We don't need no education We don't need no thought control No dark sarcasm in the classroom Teachers, leave them kids alone Hey, teachers, leave those kids alone All in all you're just another brick in the wall All in all you're just another brick in the wall Wrong, do it again If you don't eat yer meat, you can't have any pudding How can you have any pudding if you don't eat yer meat? You! Yes, you behind the bikesheds, stand still laddy!	Pink Floyd
1110	Erl Jazz	that solo	Pink Floyd
1112	simon	day 264 listening to pink floyd everyday for 1 year	Pink Floyd
1113	Leroy Lewis	The original movie was so deep, everytime i re-watched it i took away something new, it's amazing how the older you get the more sense they make. Fun Fact: the artwork in the original movie was all done by the band members.	Pink Floyd
1114	Sichul Park	I feel sorry for the student who got corporal punishment.	Pink Floyd
1115	Cherri Dunham	This is cool	Pink Floyd
1117	Gary Ball	All we know is another brick in the Wall with a lot of mortar and a lot of concrete and a lot of stones together going	Pink Floyd
1119	Adam Everett	Well I’ll honestly tell you I don’t think you have any business having pudding if you do not eat your meat.	Pink Floyd
1120	cynthia kotyluk	They have to tell us what’s coming before it comes	Pink Floyd
1121	miguel	Mano quando eu era menor eu cagava de medo disso	Pink Floyd
1122	Laura Miranda	6 years old, saw this on tv, hypnotized little girl... I was amazed and traumatized at the same time, there I fell in love with this music.,	Pink Floyd
1123	richard Bentley	We do need a education, just like 	Pink Floyd
1125	Paul Conache	Super, super, super	Pink Floyd
1127	simon	Day 243 listening to pink floyd everyday for 1 year	Pink Floyd
1128	simon	Day 248 listening to pink floyd everyday for 1 year.	Pink Floyd
1130	simon	day 238 listening to Pink Floyd everyday for 1 year	Pink Floyd
1132	Halene Krus	"Dedicated to my daughter Wendy ""The Wall part 2"""	Pink Floyd
1137	Old Warrior	You must understand the era. These incredibly talented people were raised in the super-conformist late 40s through the early 60s; and this song relates directly to the mind control pushing conformism. Having still the capacity for critical thinking, PF created music history.	Pink Floyd
1139	H-Dawg	So relevant with the atrocious stuff that’s happening in schools nowadays. Especially in the States.	Pink Floyd
1144	Peter Gruhn	The origin of the slo-mo team walk.	Pink Floyd
1145	Mr. KOT	So a generation has grown up without abstract thinking. In the head is what the authorities need	Pink Floyd
1148	Andy Dudley	just had crackheads next door playing music past 48 hours and i needed a good base line for a monday morning while they sleep	Pink Floyd
1149	michelle grand'maison	Perfecto Mondo	Pink Floyd
1152	ACME AM	HEY TEACHER LEAVE THEM KIDS ALONE!!!	Pink Floyd
1155	Bogdan Dereban	watching this from Ukraine, March 5, i cant belive...	Pink Floyd
1156	Maggie G	Glad I went to American schools! Even the Nuns weren’t this rough. Sad for those across the pond.	Pink Floyd
1157	Kerem Güler	If I had to explain this song with one word, I would say this : Masterpiece	Pink Floyd
1159	Jack Whealen	Who's bass on this?	Pink Floyd
1160	jacob martinelli	"there needs to be a specified difference between ""daycare"" and mandated daycare."	Pink Floyd
1161	Dennis Bassham	Pink floid dark side of the moon	Pink Floyd
1162	Pink Ocean Flower	The school system teaches students to NOT think for themselves.	Pink Floyd
1163	Nan	Ever since I was a kid I've always been fascinated by this video	Pink Floyd
1164	Rusty Shackleford	God bless Ron DeSantis.	Pink Floyd
1165	Karmen Jazbec	we do not need no education boys you are the best I am well educated	Pink Floyd
1167	Kat7	Make sure you're buckled up as parents and get them out of these indoctrination camps ASAP!!!!! WAKE UP	Pink Floyd
1168	Susan Campos	2022 Feb amazing how 11 years ago education system was so chaos yet NOW out of chaos Covid 19 that says something about education doesn't it!! Change obviously is good . Better than destruction and negative elements to discourage learning now students are individual s with there pace to complete their assignment s. With computer tops and meeting s on internet and for tests too. Amazingly a better situation for change and growth. Great song to reflect on this subject.	Pink Floyd
1170	Justin Najar	It's sad how music will never be like this again I understand new ages and what not but this kind of music is gold man	Pink Floyd
1173	James Stewart	You listen to the whole album you go through your own life story, thats the connection we all have pure genius	Pink Floyd
1177	Ian M	It's incredibly gratifying knowing this video has been viewed by 339 million people as of 6/25/18 at 8:18 pacific time. May the song's message stay in the back of your mind my working class brethren and slowly fray at the monotony of your lives.	Pink Floyd
1178	Maddie IMDEAD	Freeeeeeeeeedom for us all i say.	Pink Floyd
1180	Otis Notibrus	*The Happiest Days of Our Lives* 0:17 [Intro: Roger Waters] You! Yes, you! Stand still, laddie! 0:46 [Verse 1: Roger Waters] When we grew up and went to school There were certain teachers who Would hurt the children in any way they could (Oof!) By pouring their derision upon anything we did Exposing every weakness However carefully hidden by the kid 1:53 [Verse 2: Roger Waters] But in the town, it was well known, when they got home at night Their fat and psychopathic wives would thrash them within inches of their lives *Another Brick in the Wall, Pt. 2* 2:20 [Intro] *Screaming* 2:21 [Verse: Roger Waters & David Gilmour] We don't need no education We don't need no thought control No dark sarcasm in the classroom Teacher, leave them kids alone Hey! Teacher! Leave them kids alone! 3:08 [Chorus: Roger Waters & David Gilmour] All in all, it's just another brick in the wall All in all, you're just another brick in the wall 3:26 [Verse: Islington Green School Students] We don't need no education We don't need no thought control No dark sarcasm in the classroom Teachers, leave them kids alone Hey! Teacher! Leave us kids alone! 4:08 [Chorus: Islington Green School Students] All in all, you're just another brick in the wall All in all, you're just another brick in the wall 4:25 [Guitar Solo] [Outro: Roger Waters] Wrong, do it again! (*Children playing*) Wrong, do it again! If you don't eat your meat, you can't have any pudding! (Wrong, do it again!) How can you have any pudding if you don't eat your meat? (Wrong, do it again!) You! Yes! You behind the bike sheds! Stand still, laddie! (If you don't eat your meat, you can't have any pudding! How can you have any pudding if you don't eat your meat?) (You! Yes! You behind the bike sheds! Stand still, laddie!) *Children playing* *Phone beeping sound*	Pink Floyd
1181	Madysen Malone	My first time listening to a pink Floyd song...I'm impressed.	Pink Floyd
1183	Yasamin Heydari	i cant be the only one who gets goosbumps everytime this music plays this is the reall MUSIC!	Pink Floyd
1184	Bolin Terang	We performed this song on Teacher's Day and the next day we were at Principal's office.	Pink Floyd
1186	Seppelin	I'm sure everyone has heard this song without knowing who has sung it, its just one of those songs that gets played everywhere	Pink Floyd
1189	Jo Mama	"**LYRICS: for whoever wants to sing along We don't need no education We don't need no thought control No dark sarcasm in the classroom Teachers leave them kids alone Hey, teachers, leave them kids alone All in all it's just another brick in the wall All in all you're just another brick in the wall We don't need no education We don't need no thought control No dark sarcasm in the classroom Teachers leave those kids alone Hey teachers, leave those kids alone All in all you're just another brick in the wall All in all you're just another brick in the wall ""Wrong, do it again! Wrong, do it again!"" ""If you don't eat yer meat, you can't have any pudding How can you have any pudding if you don't eat yer meat?"" ""You, yes, you behind the bike sheds, stand still, laddy"""	Pink Floyd
1191	simon	Day 12 listening to Pink floyd everyday for 1 year.	Pink Floyd
1193	simon	Day 5 listening to Pink floyd everyday for 1 year.	Pink Floyd
1195	zero fyak	I don't need no arms around me And I don't need no drugs to calm me I have seen the writing on the wall Don't think I'll need anything at all No, don't think I'll need anything at all All in all it was all just bricks in the wall All in all you were all just bricks in the wall	Pink Floyd
1196	simon	Day 4 listening to Pink floyd everyday for 1 year.	Pink Floyd
1198	Miss Bean	I played this song in my high school during recesses on loud speaker for the whole school to hear. Nobody cared. I thought at least the teenagers would but...nope. Mind control to the max.	Pink Floyd
1200	Winwak	It's brilliant. Listen this song all my life. Masterpiece.	Pink Floyd
1201	Livisor Nedelcu	I reckon this song and its message is more actual now than the time was written. What a masterpiece	Pink Floyd
1202	manoel barbosa	Ouvir Pink Floyd em casa, de boa, e refletir sobre a vida é bom demais!	Pink Floyd
1203	Ludmila Miranda	Siempre me ase recordar a mi padre este tema	Pink Floyd
1205	slunk	What a special and meaningful song!	Pink Floyd
1208	Celtic Warrior	Fabulous!!! Exactly the way I always felt at school!!	Pink Floyd
1210	Maquininhas Mercado Pago	Esse rock o melhor do mundo	Pink Floyd
1211	Flávio Gamara	muito bom	Pink Floyd
1214	Kathleen Weber	Love this song! I am 73 and remember being mistreated in Parochial School! Life long repercussions! Lord Have Mercy! Godspeed	Pink Floyd
1215	Comida Rústica	Muito top	Pink Floyd
1217	Iza Lorena	Amo essa música top dos tops	Pink Floyd
